Date,Rank,Title,Artist,Featured_Artists,Days_On_Chart,Peak_Position,Peak_Count,Daily_Streams,Streams_Change,Seven_Day_Streams,Seven_Day_Change,Total_Streams,Source
2025-11-03,51,Anh Muốn Nhìn Thấy Em,The Wind,Dangrangto,322,51,1,48853,34588,231724,914,10171173,SPOTIFY
2025-11-03,52,2AM,JustaTee,BigDaddy,1268,14,1,48843,48990,335693,-2324,35183166,SPOTIFY
2025-11-03,55,Chịu Cách Mình Nói Thua,RHYDER,"Coolkid, BAN",711,4,1,47187,46078,290387,9514,50830894,SPOTIFY
2025-11-03,56,Nơi Này Có Anh,Sơn Tùng M-TP,,2119,7,1,46927,60568,382417,1925,31906513,SPOTIFY
2025-11-03,57,Lạ Lùng,Vũ.,,2739,12,1,46730,47535,341921,1059,40127867,SPOTIFY
2025-11-03,58,Love Game,Low G,tlinh,51,3,2,45363,1159,322009,-9571,3262142,SPOTIFY
2025-11-03,59,dự báo thời tiết hôm nay mưa,GREY D,,1075,5,1,45267,35084,251027,-7705,35254684,SPOTIFY
2025-11-03,60,Kịch Bản,Táo,Hoàng Yến Chibi,7,38,1,45115,54091,306825,54091,306825,SPOTIFY
2025-11-03,61,Sau Cơn Mưa,CoolKid,RHYDER,791,7,1,44831,42167,310953,5652,50755768,SPOTIFY
2025-11-03,62,Thằng Điên,JustaTee,Phương Ly,1122,18,1,44809,41049,298450,-5248,34280408,SPOTIFY
2025-11-03,63,PHÓNG ZÌN ZÌN,tlinh,Low G,409,4,1,44683,47051,334125,-5375,33687880,SPOTIFY
2025-11-03,64,id 072019,W/N,,824,3,9,44217,1595,326217,-1630,44805008,SPOTIFY
2025-11-03,65,Có Đôi Điều,Shiki,,306,9,1,44176,50143,350262,-4579,20549994,SPOTIFY
2025-11-03,66,Còn Gì Đẹp Hơn - Mưa Đỏ Original Soundtrack,Nguyễn Hùng,,96,1,1,43602,3280,345720,2482,7541548,SPOTIFY
2025-11-03,67,tình yêu chậm trễ,MONSTAR,,1039,39,1,43360,42241,280224,6502,28880632,SPOTIFY
2025-11-03,68,Sinh Ra Đã Là Thứ Đối Lập Nhau,Emcee L,"Da LAB, Badbies",1507,16,1,42497,47262,356650,-5607,52061336,SPOTIFY
2025-11-03,69,Vùng An Toàn,B Ray,V#,117,3,8,41810,4079,284392,-1993,7361600,SPOTIFY
2025-11-03,70,E Là Không Thể,Anh Quân Idol,,134,51,1,41771,36776,284659,-6770,4052410,SPOTIFY
2025-11-03,71,Đã Lỡ Yêu Em Nhiều,JustaTee,,945,70,1,41434,36399,248951,-2371,15533548,SPOTIFY
2025-11-03,73,Nắng Ấm Trong Tim,Duongg,Dadeon,6,68,1,41168,43020,207353,43020,207353,SPOTIFY
2025-11-03,75,Thức Giấc,Da LAB,,1572,1,16,40967,12925,294177,14781,43776341,SPOTIFY
2025-11-03,76,Cho Mình Em,Binz,Đen,703,27,1,40770,37982,226411,10653,9012216,SPOTIFY
2025-11-03,77,Nếu Biết Đó Là Lần Cuối,Đức Trường,BMZ,73,73,1,39960,39684,255214,16471,1947289,SPOTIFY
2025-11-03,79,Lễ Đường,Kai Đinh,,235,3,12,39484,-1458,265161,4129,14739824,SPOTIFY
2025-11-03,80,Xin Đừng Lặng Im,SOOBIN,,159,33,1,39401,37698,257613,883,5665067,SPOTIFY
2025-11-03,81,1000 Ánh Mắt,Shiki,Obito,492,8,1,39339,42907,320865,-7986,23858670,SPOTIFY
2025-11-03,82,Sài Gòn Hôm Nay Mưa,JSOL,Hoàng Duyên,1617,2,7,38981,1617,258451,-5303,46596601,SPOTIFY
2025-11-03,83,Tháng Năm,SOOBIN,,1060,5,1,38746,46463,317115,-2800,19571866,SPOTIFY
2025-11-03,84,ĐỢI,52Hz,"WEAN, RIO",468,40,1,38678,42706,260425,7599,15132402,SPOTIFY
2025-11-03,85,Hà Nội,Obito,"Shiki, VSTRA",480,11,1,38089,49607,311212,4320,22759808,SPOTIFY
2025-11-03,86,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,512,1,20,37916,-1578,295970,-3694,49916967,SPOTIFY
2025-11-03,87,Bầu Trời Mới,Da LAB,Minh Tốc & Lam,395,6,1,37730,43397,334218,-1075,28383265,SPOTIFY
2025-11-03,90,Nếu Những Tiếc Nuối,Vũ.,,192,34,1,36904,35769,249899,-1226,6945373,SPOTIFY
2025-11-03,92,Vet Mua,Vũ Cát Tường,,541,37,1,36402,43883,310344,-2377,13662476,SPOTIFY
2025-11-03,95,Dù Cho Mai Về Sau,buitruonglinh,,1670,9,1,36104,35934,241270,-6500,32886026,SPOTIFY
2025-11-03,96,ex's hate me Pt.2,AMEE,,484,67,1,0,35241,239481,3778,13346640,SPOTIFY
2025-11-03,96,Người Bình Thường,Vũ Cát Tường,,237,43,1,35589,34542,248067,-1509,7061316,SPOTIFY
2025-11-03,97,nếu lúc đó,tlinh,2pillz,976,1,17,35554,1999,260269,-4933,59293664,SPOTIFY
2025-11-03,98,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,1778,1,81,35353,-2093,266222,-3931,58018001,SPOTIFY
2025-11-03,99,Hẹn Gặp Em Dưới Ánh Trăng,MANBO,"HIEUTHUHAI, HURRYKNG",618,15,1,34723,39463,284640,2072,29123225,SPOTIFY
2025-11-04,2,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",13,2,5,160960,9693,993905,37109,1627314,SPOTIFY
2025-11-04,3,In Love,Low G,JustaTee,14,2,3,134336,-6262,949210,7558,1596843,SPOTIFY
2025-11-04,4,Không Buông,Hngle,Ari,64,2,18,126512,-151,887134,708,6987965,SPOTIFY
2025-11-04,5,NGƯỜI ĐẦU TIÊN,EM XINH SAY HI,Juky San,78,2,1,124293,8251,691549,44601,7003496,SPOTIFY
2025-11-04,5,Người Đầu Tiên,Juky San,buitruonglinh,5,28,0,124293,8670,237769,61566,237769,SPOTIFY
2025-11-04,6,Em,Binz,,10,6,0,120609,15255,678388,47938,835481,SPOTIFY
2025-11-04,8,Âm Thầm Bên Em,Sơn Tùng M-TP,,1841,4,0,91632,9392,586437,6884,44292634,SPOTIFY
2025-11-04,9,Không Thời Gian,Dương Domic,,44,6,0,91176,-4503,609019,12418,3414903,SPOTIFY
2025-11-04,10,Từng Ngày Yêu Em,buitruonglinh,,304,8,0,89732,-1149,550574,9047,20250238,SPOTIFY
2025-11-04,11,Wrong Times,Puppy,Dangrangto,718,3,16,89099,-5704,594729,10160,49297430,SPOTIFY
2025-11-04,12,Mo,Vũ Cát Tường,,1135,4,0,87445,9432,588715,6009,37840202,SPOTIFY
2025-11-04,13,Exit Sign,HIEUTHUHAI,marzuz,609,3,1,85068,11758,598617,-4997,54231899,SPOTIFY
2025-11-04,14,Nắng có mang em về,Shartnuss,"Tr.D, Phankeo",629,4,0,84383,356,631006,5975,26744830,SPOTIFY
2025-11-04,15,Chuyện Đôi Ta,Emcee L (Da LAB),Muộii (Starry Night),1434,2,7,78341,-718,519072,4164,68278329,SPOTIFY
2025-11-04,16,Bình Yên,Vũ.,Binz,433,3,5,78240,12120,533415,9423,39194555,SPOTIFY
2025-11-04,17,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,94,8,0,76119,-1900,546636,991,5824476,SPOTIFY
2025-11-04,18,Phép Màu,MAYDAYs,Minh Tốc & Lam,254,2,12,74154,-7022,549392,-3506,22714632,SPOTIFY
2025-11-04,19,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"52Hz, Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều",135,1,1,72629,-805,511458,2472,11338512,SPOTIFY
2025-11-04,20,DANCING IN THE DARK,SOOBIN,,237,3,8,70634,2275,500305,2032,21211139,SPOTIFY
2025-11-04,21,vết thương,Fishy,,171,10,0,68641,-3804,497863,-231,9019481,SPOTIFY
2025-11-04,22,Không Thể Say,HIEUTHUHAI,,931,7,0,66708,891,462577,-232,56902130,SPOTIFY
2025-11-04,23,Ngàn Năm Ánh Sáng,Đặng Vĩnh Thịnh,BMZ,90,5,0,66577,2452,471863,4974,5853814,SPOTIFY
2025-11-04,24,Lý Do Nào Để Quay Lại Với Nhau,PAR SG,New$oulZ,392,8,0,65470,-871,480765,7885,11343170,SPOTIFY
2025-11-04,25,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",37,2,5,64611,-16117,482549,1068,3950840,SPOTIFY
2025-11-04,26,vạn vật như muốn ta bên nhau,RIO,,208,4,0,63611,-8341,493243,-9251,14695429,SPOTIFY
2025-11-04,29,Sinh Ra Đã Là Thứ Đối Lập Nhau,Emcee L,"Da LAB, Badbies",1510,16,0,60136,17639,348646,8542,52214608,SPOTIFY
2025-11-04,30,Nói Dối,Ronboogz,,730,3,3,60109,-6080,464586,3200,28150244,SPOTIFY
2025-11-04,31,một đời,14 Casper,"Bon Nghiêm, buitruonglinh",583,10,0,59800,2408,468684,-3998,30829508,SPOTIFY
2025-11-04,32,giá như,SOOBIN,,573,9,0,59676,-181,423452,-1798,27281868,SPOTIFY
2025-11-04,33,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,,844,3,1,59505,8679,401194,-9449,24467391,SPOTIFY
2025-11-04,35,Giờ Thì,buitruonglinh,,324,10,0,58409,447,364293,3842,17818932,SPOTIFY
2025-11-04,36,Vì Anh Đâu Có Biết,Madihu,Vũ.,1189,2,10,56694,514,374956,18455,57223904,SPOTIFY
2025-11-04,37,Mất Kết Nối,Dương Domic,,348,1,2,56391,3166,417430,7077,41760275,SPOTIFY
2025-11-04,38,Có Em,Madihu,Low G,1279,2,1,55034,-9878,391599,-3077,42177562,SPOTIFY
2025-11-04,39,id 072019,W/N,,827,3,9,54974,10757,328017,6061,44951311,SPOTIFY
2025-11-04,40,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,16,32,0,54581,3228,394661,-1464,748375,SPOTIFY
2025-11-04,41,TIẾC CHO EM,RHYDER,,19,7,0,54409,-1627,378113,-5936,1113907,SPOTIFY
2025-11-04,42,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,1234,1,6,54387,-4753,360180,6268,58023166,SPOTIFY
2025-11-04,43,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Pham Dinh Thai Ngan, Mỹ Mỹ",2,43,0,52553,11517,93589,52553,93589,SPOTIFY
2025-11-04,44,10 Ngàn Năm,PC,,1239,25,0,52388,2869,355066,5527,32696232,SPOTIFY
2025-11-04,45,Ngày Này Năm Ấy,Việt Anh,,88,11,0,51969,-2536,406885,-10519,5117729,SPOTIFY
2025-11-04,46,tâm trí lang thang,Ánh Sáng AZA,Negav,154,7,0,51863,-1417,342505,8611,7447822,SPOTIFY
2025-11-04,47,Nếu Ngày Ấy,SOOBIN,,313,30,0,51297,-5467,373017,-3789,9777036,SPOTIFY
2025-11-04,48,Love is,Dangrangto,,375,7,0,50964,873,366335,2343,23551460,SPOTIFY
2025-11-04,49,Có Đôi Điều,Shiki,,309,9,0,50527,6351,344207,420,20695530,SPOTIFY
2025-11-04,50,1000 Ánh Mắt,Shiki,Obito,495,8,0,49295,9956,311461,1506,23988523,SPOTIFY
2025-11-04,51,Anh Muốn Nhìn Thấy Em,The Wind,Dangrangto,325,51,0,49123,270,270401,18125,10307123,SPOTIFY
2025-11-04,52,Thức Giấc,Da LAB,,1575,1,16,49068,8101,314408,8629,43921828,SPOTIFY
2025-11-04,53,2AM,JustaTee,BigDaddy,1271,14,0,49002,159,331830,9434,35326379,SPOTIFY
2025-11-04,54,Ghé Qua,PC,"Dick, tofutns",449,44,0,48464,8905,295647,11260,13505217,SPOTIFY
2025-11-04,55,nhắn nhủ,Ronboogz,,691,9,0,48200,-958,361461,-4692,36593508,SPOTIFY
2025-11-04,56,một bài hát không vui mấy - Extended Version,T.R.I,"Dangrangto, Donal",304,17,0,47731,-4576,366795,-3899,15952415,SPOTIFY
2025-11-04,57,Tràn Bộ Nhớ,Dương Domic,,347,5,0,47579,-6194,361138,-5535,22671049,SPOTIFY
2025-11-04,58,Không Yêu Em Thì Yêu Ai?,Vũ.,Low G,404,14,0,47566,-1850,348898,-210,21489153,SPOTIFY
2025-11-04,59,Đã Lỡ Yêu Em Nhiều,JustaTee,,948,59,0,47440,6006,269726,12653,15656791,SPOTIFY
2025-11-04,60,Nơi Này Có Anh,Sơn Tùng M-TP,,2122,7,0,47399,472,367731,-8057,32058631,SPOTIFY
2025-11-04,62,PHÓNG ZÌN ZÌN,tlinh,Low G,412,4,0,46899,2216,338146,4666,33832583,SPOTIFY
2025-11-04,63,Kịch Bản,Táo,Hoàng Yến Chibi,10,38,0,46734,1619,333847,6597,445650,SPOTIFY
2025-11-04,64,Nắng Ấm Trong Tim,Duongg,Dadeon,9,64,0,45536,4368,282939,17962,335120,SPOTIFY
2025-11-04,65,Tháng Năm,SOOBIN,,1063,5,0,44886,6140,311897,5707,19693671,SPOTIFY
2025-11-04,66,Bầu Trời Mới,Da LAB,Minh Tốc & Lam,398,6,0,44308,6578,313825,-2484,28512267,SPOTIFY
2025-11-04,67,Sau Cơn Mưa,CoolKid,RHYDER,794,7,0,43913,-918,316702,182,50883380,SPOTIFY
2025-11-04,68,Lạ Lùng,Vũ.,,2742,12,0,43709,-3021,330764,-5119,40263829,SPOTIFY
2025-11-04,69,Vet Mua,Vũ Cát Tường,,544,37,0,43334,6932,303707,-1292,13788718,SPOTIFY
2025-11-04,70,Đường Tôi Chở Em Về,buitruonglinh,,1091,13,0,42949,9717,279178,5538,18670465,SPOTIFY
2025-11-04,71,Bước Qua Mùa Cô Đơn,Vũ.,,1684,1,8,42932,-6885,310998,-11856,36981987,SPOTIFY
2025-11-04,72,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,515,1,20,42805,4889,293713,213,50040720,SPOTIFY
2025-11-04,73,Còn Gì Đẹp Hơn - Mưa Đỏ Original Soundtrack,Nguyễn Hùng,,99,1,1,42004,-1598,331938,-3665,7674701,SPOTIFY
2025-11-04,74,tình yêu chậm trễ,MONSTAR,,1042,39,0,41173,-2187,285382,522,29003620,SPOTIFY
2025-11-04,75,ĐỢI,52Hz,"WEAN, RIO",471,40,0,41066,2388,274496,2523,15255473,SPOTIFY
2025-11-04,76,Thằng Điên,JustaTee,Phương Ly,1125,18,0,41033,-3776,310493,-118,34419323,SPOTIFY
2025-11-04,77,dự báo thời tiết hôm nay mưa,GREY D,,1078,5,0,40883,-4384,265795,2846,35379755,SPOTIFY
2025-11-04,78,Vùng An Toàn,B Ray,V#,120,3,8,40824,-986,283741,233,7486365,SPOTIFY
2025-11-04,79,Love Game,Low G,tlinh,54,3,2,40626,-4737,315765,-4447,3396790,SPOTIFY
2025-11-04,80,Cho Mình Em,Binz,Đen,706,27,0,40160,-610,253781,6508,9125941,SPOTIFY
2025-11-04,81,Chịu Cách Mình Nói Thua,RHYDER,"Coolkid, BAN",714,4,0,39819,-7368,297046,3517,50964264,SPOTIFY
2025-11-04,82,Sài Gòn Hôm Nay Mưa,JSOL,Hoàng Duyên,1620,2,7,39532,551,263243,2896,46716362,SPOTIFY
2025-11-04,83,Xin Đừng Lặng Im,SOOBIN,,162,33,0,39024,-377,267695,476,5780531,SPOTIFY
2025-11-04,84,Hẹn Gặp Em Dưới Ánh Trăng,MANBO,"HIEUTHUHAI, HURRYKNG",621,15,0,38803,4080,277823,596,29235150,SPOTIFY
2025-11-04,85,Hà Nội,Obito,"Shiki, VSTRA",483,11,0,38683,594,293145,-10685,22880557,SPOTIFY
2025-11-04,86,3 1 0 7,W/N,"Duongg, Nâu",1572,11,0,38478,9498,207593,16033,34403488,SPOTIFY
2025-11-04,87,Forget Me Now,Fishy,Trí Dũng,95,86,0,37935,11251,141927,14588,2382182,SPOTIFY
2025-11-04,88,Nếu Biết Đó Là Lần Cuối,Đức Trường,BMZ,76,70,0,37494,-2466,276413,2990,2067749,SPOTIFY
2025-11-04,89,Lễ Đường,Kai Đinh,,238,3,12,37452,-2032,263876,-2206,14852951,SPOTIFY
2025-11-04,90,Dù Cho Mai Về Sau,buitruonglinh,,1673,9,0,37429,1325,252642,3801,32999175,SPOTIFY
2025-11-04,91,Nhiều Hơn,Low G,,14,53,0,37339,-10430,291039,-3717,503630,SPOTIFY
2025-11-04,92,Kho Báu,TRONG,Rhymastic,82,3,9,36586,1900,236645,3755,5560672,SPOTIFY
2025-11-04,93,Khi Em Lớn,Orange,Hoàng Dũng,1410,3,2,36287,5502,140415,10179,24818288,SPOTIFY
2025-11-04,94,E Là Không Thể,Anh Quân Idol,,137,51,0,36139,-5632,274276,-2310,4167913,SPOTIFY
2025-11-04,95,Em Không Cần,Hannie,,11,67,0,35764,-5491,261565,-3185,405767,SPOTIFY
2025-11-04,96,Nếu Những Tiếc Nuối,Vũ.,,195,34,0,35754,-1150,249581,-2451,7056595,SPOTIFY
2025-11-04,97,nếu lúc đó,tlinh,2pillz,979,1,17,35564,10,255925,-836,59406605,SPOTIFY
2025-11-04,98,An Thần,Low G,Thắng,1467,1,7,35311,4548,226934,5422,44190203,SPOTIFY
2025-11-04,99,Giá Mà Anh,CAPTAIN BOY,,12,69,0,34951,5643,260904,-286,416932,SPOTIFY
2025-11-04,100,Hư không,Kha,,663,18,0,34799,-12894,285242,-3844,25943085,SPOTIFY
2025-11-05,2,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",14,2,6,161762,802,1022069,28164,1789076,
2025-11-05,3,Em,Binz,,11,3,1,130618,10009,724633,46245,966099,
2025-11-05,4,Không Buông,Hngle,Ari,65,2,18,128937,2425,889697,2563,7116902,
2025-11-05,6,NGƯỜI ĐẦU TIÊN,EM XINH SAY HI,Juky San,79,2,1,113497,-10796,727844,36295,7116993,
2025-11-05,6,Người Đầu Tiên,Juky San,buitruonglinh,6,24,1,113497,65553,303322,65553,303322,
2025-11-05,7,In Love,Low G,JustaTee,15,2,3,107713,-26623,915222,-33988,1704556,
2025-11-05,8,Nắng có mang em về,Shartnuss,"Tr.D, Phankeo",630,4,1,96676,96676,637759,6753,26841506,
2025-11-05,9,Wrong Times,Puppy,Dangrangto,719,3,16,93491,4392,611197,16468,49390921,
2025-11-05,10,Mo,Vũ Cát Tường,,1136,4,1,90190,90190,593827,5112,37930392,
2025-11-05,11,Không Thời Gian,Dương Domic,,45,6,1,88355,88355,618118,9099,3503258,
2025-11-05,12,Âm Thầm Bên Em,Sơn Tùng M-TP,,1842,4,1,83890,83890,587229,792,44376524,
2025-11-05,13,Exit Sign,HIEUTHUHAI,marzuz,610,3,1,83484,-1584,593443,-5174,54315383,
2025-11-05,14,một đời,14 Casper,"Bon Nghiêm, buitruonglinh",584,10,1,81154,81154,482884,14200,30910662,
2025-11-05,15,Phép Màu,MAYDAYs,Minh Tốc & Lam,255,2,12,80902,6748,552542,3150,22795534,
2025-11-05,16,Chuyện Đôi Ta,Emcee L (Da LAB),Muộii (Starry Night),1435,2,7,80680,2339,535478,16406,68359009,
2025-11-05,17,DANCING IN THE DARK,SOOBIN,,238,3,8,75138,4504,503986,3681,21286277,
2025-11-05,18,Bình Yên,Vũ.,Binz,434,3,5,71624,-6616,523067,-10348,39266179,
2025-11-05,19,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"52Hz, Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều",136,1,1,71019,-1610,510000,-1458,11409531,
2025-11-05,20,Từng Ngày Yêu Em,buitruonglinh,,305,8,1,70919,70919,544869,-5705,20321157,
2025-11-05,21,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,95,8,1,70580,70580,535285,-11351,5895056,
2025-11-05,22,vết thương,Fishy,,172,10,1,68385,68385,493008,-4855,9087866,
2025-11-05,23,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",38,2,5,66973,2362,482948,399,4017813,
2025-11-05,25,Nói Dối,Ronboogz,,731,3,3,65462,5353,469547,4961,28215706,
2025-11-05,26,giá như,SOOBIN,,574,9,1,65318,65318,426764,3312,27347186,
2025-11-05,27,vạn vật như muốn ta bên nhau,RIO,,209,4,1,65173,65173,490117,-3126,14760602,
2025-11-05,28,Sinh Ra Đã Là Thứ Đối Lập Nhau,Emcee L,"Da LAB, Badbies",1511,16,1,63832,63832,364972,16326,52278440,
2025-11-05,29,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Pham Dinh Thai Ngan, Mỹ Mỹ",3,29,1,63699,63699,157288,63699,157288,
2025-11-05,30,Ngàn Năm Ánh Sáng,Đặng Vĩnh Thịnh,BMZ,91,5,1,63350,63350,463820,-8043,5917164,
2025-11-05,31,Ngày Này Năm Ấy,Việt Anh,,89,11,1,62009,62009,405566,-1319,5179738,
2025-11-05,32,Không Thể Say,HIEUTHUHAI,,932,7,1,61576,61576,457428,-5149,56963706,
2025-11-05,33,Mất Kết Nối,Dương Domic,,349,1,2,61248,4857,424517,7087,41821523,
2025-11-05,34,Lý Do Nào Để Quay Lại Với Nhau,PAR SG,New$oulZ,393,8,1,60476,60476,483462,2697,11403646,
2025-11-05,35,Nơi Này Có Anh,Sơn Tùng M-TP,,2123,7,1,59269,59269,373246,5515,32117900,
2025-11-05,36,Nếu Ngày Ấy,SOOBIN,,314,30,1,57971,57971,378162,5145,9835007,
2025-11-05,38,TIẾC CHO EM,RHYDER,,20,7,1,57688,57688,377084,-1029,1171595,
2025-11-05,39,Giờ Thì,buitruonglinh,,325,10,1,57683,57683,371124,6831,17876615,
2025-11-05,41,một bài hát không vui mấy - Extended Version,T.R.I,"Dangrangto, Donal",305,17,1,56708,56708,374306,7511,16009123,
2025-11-05,42,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,,845,3,1,55482,-4023,393116,-8078,24522873,
2025-11-05,43,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,17,32,1,55332,55332,391881,-2780,803707,
2025-11-05,44,id 072019,W/N,,828,3,9,55263,289,337900,9883,45006574,
2025-11-05,45,PHÓNG ZÌN ZÌN,tlinh,Low G,413,4,1,53825,53825,346164,8018,33886408,
2025-11-05,46,Có Đôi Điều,Shiki,,310,9,1,52445,52445,348429,4222,20747975,
2025-11-05,47,Love is,Dangrangto,,376,7,1,52260,52260,364399,-1936,23603720,
2025-11-05,48,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,1235,1,6,52084,-2303,369634,9454,58075250,
2025-11-05,49,Không Yêu Em Thì Yêu Ai?,Vũ.,Low G,405,14,1,51585,51585,343726,-5172,21540738,
2025-11-05,50,Vì Anh Đâu Có Biết,Madihu,Vũ.,1190,2,10,50999,-5695,389427,14471,57274903,
2025-11-05,51,tâm trí lang thang,Ánh Sáng AZA,Negav,155,7,1,50632,50632,351600,9095,7498454,
2025-11-05,52,Nắng Ấm Trong Tim,Duongg,Dadeon,10,52,1,49632,49632,301233,18294,384752,
2025-11-05,54,Tràn Bộ Nhớ,Dương Domic,,348,5,1,49310,49310,354612,-6526,22720359,
2025-11-05,55,Bầu Trời Mới,Da LAB,Minh Tốc & Lam,399,6,1,48630,48630,313889,64,28560897,
2025-11-05,56,Thức Giấc,Da LAB,,1576,1,16,47929,-1139,323308,8900,43969757,
2025-11-05,57,Có Em,Madihu,Low G,1280,2,1,47445,-7589,389222,-2377,42225007,
2025-11-05,58,Sau Cơn Mưa,CoolKid,RHYDER,795,7,1,46904,46904,319521,2819,50930284,
2025-11-05,59,Lạ Lùng,Vũ.,,2743,12,1,46782,46782,323963,-6801,40310611,
2025-11-05,60,2AM,JustaTee,BigDaddy,1272,14,1,46691,46691,334314,2484,35373070,
2025-11-05,61,Đường Tôi Chở Em Về,buitruonglinh,,1092,13,1,46434,46434,286203,7025,18716899,
2025-11-05,62,10 Ngàn Năm,PC,,1240,25,1,46368,46368,354528,-538,32742600,
2025-11-05,63,1000 Ánh Mắt,Shiki,Obito,496,8,1,45549,45549,311869,408,24034072,
2025-11-05,64,Chịu Cách Mình Nói Thua,RHYDER,"Coolkid, BAN",715,4,1,45090,45090,300510,3464,51009354,
2025-11-05,65,Vet Mua,Vũ Cát Tường,,545,37,1,44549,44549,301513,-2194,13833267,
2025-11-05,66,nhắn nhủ,Ronboogz,,692,9,1,44530,44530,355641,-5820,36638038,
2025-11-05,67,Thằng Điên,JustaTee,Phương Ly,1126,18,1,44522,44522,307607,-2886,34463845,
2025-11-05,68,Còn Gì Đẹp Hơn - Mưa Đỏ Original Soundtrack,Nguyễn Hùng,,100,1,1,44087,2083,329482,-2456,7718788,
2025-11-05,69,Đã Lỡ Yêu Em Nhiều,JustaTee,,949,59,1,43425,43425,279693,9967,15700216,
2025-11-05,70,Ghé Qua,PC,"Dick, tofutns",450,44,1,43311,43311,293974,-1673,13548528,
2025-11-05,71,Tháng Năm,SOOBIN,,1064,5,1,43084,43084,308921,-2976,19736755,
2025-11-05,72,Kịch Bản,Táo,Hoàng Yến Chibi,11,38,1,42959,42959,331604,-2243,488609,
2025-11-05,73,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, Min",2,73,1,42513,42513,75699,42513,75699,
2025-11-05,74,Love Game,Low G,tlinh,55,3,2,41831,1205,311956,-3809,3438621,
2025-11-05,75,Bước Qua Mùa Cô Đơn,Vũ.,,1685,1,8,41516,-1416,308010,-2988,37023503,
2025-11-05,76,Hà Nội,Obito,"Shiki, VSTRA",484,11,1,41329,41329,295506,2361,22921886,
2025-11-05,77,Sài Gòn Hôm Nay Mưa,JSOL,Hoàng Duyên,1621,2,7,41189,1657,266255,3012,46757551,
2025-11-05,78,Anh Đã Quen Với Cô Đơn,SOOBIN,,370,59,1,40851,40851,246015,4926,8881679,
2025-11-05,79,Nhiều Hơn,Low G,,15,53,1,40690,40690,287350,-3689,544320,
2025-11-05,80,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,516,1,20,39959,-2846,292886,-827,50080679,
2025-11-05,81,dự báo thời tiết hôm nay mưa,GREY D,,1079,5,1,39810,39810,268464,2669,35419565,
2025-11-05,82,nếu lúc đó,tlinh,2pillz,980,1,17,39185,3621,261426,5501,59445790,
2025-11-05,83,Nghe Như Tình Yêu,HIEUTHUHAI,,1508,30,1,39021,39021,213574,5855,38994279,
2025-11-05,84,Simp Gái 808,Low G,,745,7,1,38926,38926,225688,4185,35012506,
2025-11-05,85,Xin Đừng Lặng Im,SOOBIN,,163,33,1,38869,38869,268746,1051,5819400,
2025-11-05,86,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,1782,1,81,38851,5539,264646,1263,58165308,
2025-11-05,87,Người Bình Thường,Vũ Cát Tường,,241,43,1,38677,38677,246332,901,7201997,
2025-11-05,88,Hư không,Kha,,664,18,1,38585,38585,285048,-194,25981670,
2025-11-05,89,Hẹn Gặp Em Dưới Ánh Trăng,MANBO,"HIEUTHUHAI, HURRYKNG",622,15,1,38322,38322,277025,-798,29273472,
2025-11-05,90,Đến Đây Bên Anh,Cloud 5,Dangrangto,217,53,1,38259,38259,233340,7302,6849039,
2025-11-05,91,Vùng An Toàn,B Ray,V#,121,3,8,38251,-2573,282096,-1645,7524616,
2025-11-05,92,Cho Mình Em,Binz,Đen,707,27,1,37758,37758,256899,3118,9163699,
2025-11-05,93,Anh Muốn Nhìn Thấy Em,The Wind,Dangrangto,326,51,1,37513,37513,277051,6650,10344636,
2025-11-05,94,MOIEM,Dangrangto,DONAL,363,22,1,37194,37194,254643,-564,14921738,
